  2.0000000e+000  5.5794811e+000
  0.0000000e+000  3.4603789e-001
  1.0000000e+000  1.6725576e+000
  1.0000000e+000  1.7043994e+000
  0.0000000e+000  9.6544244e-001
  2.0000000e+000  7.5592724e+000
  2.0000000e+000  2.4338331e+000
  0.0000000e+000  7.6278898e+000
  0.0000000e+000  5.3882788e+000
  0.0000000e+000  9.4783274e+000
  1.0000000e+000  9.9047623e+000
  2.0000000e+000  4.5730663e-001
  0.0000000e+000  9.8375800e+000
  1.0000000e+000  3.1829892e+000
  1.0000000e+000  4.5323777e+000
  1.0000000e+000  7.1667308e+000
  2.0000000e+000  9.3348535e+000
  2.0000000e+000  5.5035479e+000
  0.0000000e+000  1.1762437e+000
  0.0000000e+000  5.2440968e+000
  0.0000000e+000  5.6260122e+000
  0.0000000e+000  1.8892133e+000
  1.0000000e+000  3.1068352e+000
  2.0000000e+000  9.6023114e+000
  1.0000000e+000  9.3932531e+000
  2.0000000e+000  2.1730239e+000
  1.0000000e+000  8.0566813e+000
  0.0000000e+000  2.6795160e+000
  0.0000000e+000  8.0905320e+000
  2.0000000e+000  4.1288280e+000
