  0.0000000e+000  2.3445918e-001
  2.0000000e+000  4.0382022e-001
  1.0000000e+000  3.2610254e-001
  2.0000000e+000  3.9517754e-001
  0.0000000e+000  2.8036570e-001
  2.0000000e+000  6.4222599e-001
  0.0000000e+000  2.9106721e-001
  2.0000000e+000  9.6593832e-001
  2.0000000e+000  4.0557866e-001
  0.0000000e+000  2.0977862e-001
  0.0000000e+000  2.4010334e-002
  1.0000000e+000  7.6460859e-001
  2.0000000e+000  4.4122516e-001
  0.0000000e+000  9.4861849e-002
  2.0000000e+000  3.3752594e-003
  2.0000000e+000  2.1350551e-001
  1.0000000e+000  7.8774954e-001
  1.0000000e+000  8.1923911e-001
  0.0000000e+000  1.4835940e-001
  1.0000000e+000  6.3627379e-001
  0.0000000e+000  5.8334520e-001
  1.0000000e+000  2.0607071e-001
  0.0000000e+000  7.0551225e-001
  2.0000000e+000  9.9745680e-001
  2.0000000e+000  8.2383636e-001
  0.0000000e+000  7.6838327e-001
  1.0000000e+000  3.8938257e-001
  1.0000000e+000  4.2247062e-003
  1.0000000e+000  4.2944622e-001
  2.0000000e+000  3.2761950e-001
