  1.0000000e+000  8.6284815e-001
  2.0000000e+000  3.8970134e-001
  1.0000000e+000  4.4265369e-001
  2.0000000e+000  4.1870935e-001
  2.0000000e+000  9.7891068e-001
  0.0000000e+000  6.0167434e-001
  2.0000000e+000  1.9724460e-001
  0.0000000e+000  5.7566840e-001
  2.0000000e+000  9.6685968e-001
  2.0000000e+000  6.7584715e-001
  2.0000000e+000  1.9555610e-002
  2.0000000e+000  4.0792408e-001
  1.0000000e+000  6.1400895e-001
  2.0000000e+000  2.6234155e-001
  2.0000000e+000  8.4138705e-001
  1.0000000e+000  2.9141775e-001
  0.0000000e+000  2.2317069e-001
  1.0000000e+000  2.2593431e-001
  0.0000000e+000  2.8323364e-001
  1.0000000e+000  8.2920585e-001
  0.0000000e+000  5.5251435e-001
  2.0000000e+000  5.0736037e-001
  2.0000000e+000  6.0303244e-001
  1.0000000e+000  6.6154710e-001
  2.0000000e+000  5.8661737e-001
  0.0000000e+000  9.2239023e-001
  0.0000000e+000  4.9919228e-001
  0.0000000e+000  8.3855517e-001
  2.0000000e+000  9.1945406e-001
  0.0000000e+000  6.0602101e-001
