  1.0000000e+000  6.8495202e-001
  1.0000000e+000  9.7959868e-001
  1.0000000e+000  5.1914313e-002
  0.0000000e+000  9.0711533e-002
  1.0000000e+000  8.1055446e-002
  0.0000000e+000  6.7872682e-001
  0.0000000e+000  9.1693398e-001
  1.0000000e+000  7.0480721e-002
  1.0000000e+000  5.9246673e-001
  2.0000000e+000  2.2796647e-001
  2.0000000e+000  9.7460448e-001
  0.0000000e+000  4.0217828e-001
  1.0000000e+000  5.1544390e-001
  2.0000000e+000  5.1014208e-001
  0.0000000e+000  5.9353256e-001
  1.0000000e+000  3.6774148e-001
  2.0000000e+000  1.1226337e-001
  1.0000000e+000  6.0874455e-001
  2.0000000e+000  5.2743438e-001
  1.0000000e+000  5.0725285e-001
  0.0000000e+000  1.4064718e-001
  0.0000000e+000  3.2273459e-001
  1.0000000e+000  5.0980675e-001
  1.0000000e+000  7.4557610e-001
  2.0000000e+000  7.2610493e-001
  1.0000000e+000  7.1298094e-001
  2.0000000e+000  4.1917322e-001
  0.0000000e+000  5.7959666e-001
  0.0000000e+000  2.5516928e-001
  1.0000000e+000  6.1044194e-001
