  1.0000000e+000  5.5034440e-001
  1.0000000e+000  7.7719685e-001
  2.0000000e+000  6.1035042e-001
  2.0000000e+000  9.8859338e-001
  2.0000000e+000  4.8262228e-002
  0.0000000e+000  9.8538908e-001
  2.0000000e+000  2.0473617e-001
  2.0000000e+000  9.1247718e-001
  0.0000000e+000  6.6554603e-001
  2.0000000e+000  4.6232141e-001
  1.0000000e+000  4.8333251e-002
  0.0000000e+000  4.6043917e-001
  0.0000000e+000  7.9995057e-001
  2.0000000e+000  2.8943312e-001
  1.0000000e+000  6.9510237e-001
  0.0000000e+000  2.5927894e-001
  0.0000000e+000  7.1322972e-001
  2.0000000e+000  7.2036969e-001
  1.0000000e+000  7.3327669e-001
  0.0000000e+000  6.2233077e-001
  0.0000000e+000  9.8977940e-001
  1.0000000e+000  1.5237784e-001
  2.0000000e+000  2.0332258e-001
  0.0000000e+000  8.1931658e-001
  0.0000000e+000  5.8435362e-002
  2.0000000e+000  5.3850678e-001
  2.0000000e+000  1.9015332e-001
  1.0000000e+000  5.9948078e-001
  2.0000000e+000  2.9225799e-001
  2.0000000e+000  9.1287717e-002
