  0.0000000e+000  5.8237363e-002
  2.0000000e+000  5.8758710e-001
  2.0000000e+000  4.1610356e-001
  1.0000000e+000  1.8644524e-001
  2.0000000e+000  6.3910721e-002
  1.0000000e+000  7.4782778e-002
  0.0000000e+000  3.1003746e-001
  1.0000000e+000  9.4408492e-001
  2.0000000e+000  9.8072663e-001
  0.0000000e+000  5.5511549e-001
  2.0000000e+000  9.8852564e-001
  1.0000000e+000  6.9155990e-001
  2.0000000e+000  2.4166086e-001
  2.0000000e+000  8.0981368e-001
  1.0000000e+000  9.3451169e-001
  2.0000000e+000  1.2880349e-001
  1.0000000e+000  6.8682686e-001
  2.0000000e+000  2.9724493e-001
  0.0000000e+000  6.4722082e-001
  1.0000000e+000  4.6375881e-001
  2.0000000e+000  9.2278964e-001
  1.0000000e+000  2.4172191e-001
  2.0000000e+000  6.6015651e-001
  0.0000000e+000  3.3228698e-001
  2.0000000e+000  4.7675299e-001
  1.0000000e+000  4.6877328e-001
  0.0000000e+000  7.0592893e-001
  1.0000000e+000  2.3994937e-001
  0.0000000e+000  7.1720259e-001
  1.0000000e+000  8.6519670e-001
