  1.0000000e+000  7.7287548e+000
  0.0000000e+000  2.9727402e+000
  2.0000000e+000  1.7785436e+000
  0.0000000e+000  6.9079916e+000
  1.0000000e+000  2.6394486e+000
  2.0000000e+000  4.5773906e+000
  1.0000000e+000  8.4369242e+000
  2.0000000e+000  8.8149866e+000
  2.0000000e+000  7.0001996e+000
  2.0000000e+000  7.5569099e+000
  0.0000000e+000  9.7451480e+000
  1.0000000e+000  4.0215268e+000
  2.0000000e+000  1.3127864e+000
  0.0000000e+000  7.2473389e+000
  1.0000000e+000  8.9951821e+000
  1.0000000e+000  1.7070131e+000
  1.0000000e+000  4.3028691e-001
  1.0000000e+000  4.7915922e+000
  2.0000000e+000  9.3936285e-001
  0.0000000e+000  6.5004983e+000
  0.0000000e+000  9.5227754e+000
  1.0000000e+000  4.5771270e+000
  2.0000000e+000  5.3688065e+000
  2.0000000e+000  6.6487146e-001
  1.0000000e+000  4.9387008e+000
  0.0000000e+000  4.1754097e+000
  1.0000000e+000  2.9225705e+000
  2.0000000e+000  2.8966394e+000
  1.0000000e+000  7.5384600e+000
  0.0000000e+000  9.6795712e-001
