  2.0000000e+000  2.5268926e-001
  1.0000000e+000  5.8488692e-001
  0.0000000e+000  5.2370359e-001
  0.0000000e+000  1.6341905e-001
  1.0000000e+000  4.8639815e-001
  0.0000000e+000  4.9606075e-001
  0.0000000e+000  8.4319408e-001
  0.0000000e+000  8.0619822e-001
  2.0000000e+000  8.5778560e-001
  0.0000000e+000  6.0975414e-001
  0.0000000e+000  5.6573037e-001
  1.0000000e+000  6.1189852e-001
  2.0000000e+000  1.0297652e-001
  0.0000000e+000  1.5831592e-001
  1.0000000e+000  4.1364986e-001
  1.0000000e+000  5.6041045e-001
  0.0000000e+000  2.6867729e-001
  1.0000000e+000  7.8425416e-001
  2.0000000e+000  3.8787078e-001
  2.0000000e+000  3.0983621e-002
  2.0000000e+000  5.8550183e-001
  1.0000000e+000  5.5855853e-001
  2.0000000e+000  2.0069557e-001
  0.0000000e+000  8.7421885e-002
  0.0000000e+000  9.3322986e-001
  1.0000000e+000  2.5937997e-001
  1.0000000e+000  2.0417139e-001
  1.0000000e+000  4.9208442e-002
  2.0000000e+000  6.0616094e-001
  1.0000000e+000  5.4634874e-001
