  2.0000000e+000  7.6659484e-001
  0.0000000e+000  4.5367238e-002
  0.0000000e+000  1.6511260e-001
  0.0000000e+000  7.7719862e-001
  2.0000000e+000  2.0834854e-001
  0.0000000e+000  2.5177620e-001
  2.0000000e+000  3.9652384e-001
  0.0000000e+000  4.8068782e-001
  2.0000000e+000  5.0929074e-001
  0.0000000e+000  6.2479654e-001
  2.0000000e+000  6.2554740e-001
  2.0000000e+000  9.9116675e-001
  2.0000000e+000  3.5922196e-001
  2.0000000e+000  2.7599113e-001
  0.0000000e+000  6.7811674e-001
  2.0000000e+000  5.0876268e-001
  2.0000000e+000  2.7685971e-001
  0.0000000e+000  5.7884080e-001
  0.0000000e+000  8.2283546e-001
  2.0000000e+000  9.4145447e-001
  2.0000000e+000  4.4431741e-001
  2.0000000e+000  4.2322912e-001
  2.0000000e+000  9.9619772e-001
  0.0000000e+000  6.1411812e-001
  2.0000000e+000  9.4406607e-001
  2.0000000e+000  9.1208182e-001
  0.0000000e+000  8.1497682e-001
  2.0000000e+000  6.8963693e-001
  2.0000000e+000  3.0865401e-001
  0.0000000e+000  5.5819653e-001
